question_id,image_id,question_type,question,wording_pattern,canonical_target,ground_truth,prediction,confidence,confidence_range,count_bucket,model_used,fallback_used,endpoint_error
31629,316,count,How many grass areas are there?,how-many,grassland,41,44,0.06311053782701492,0.00-0.49,21-50,RSVQA Specialist v1,False,
31630,316,count,What is the amount of water areas in the image?,amount-of,water,13,15,0.07412382960319519,0.00-0.49,11-20,RSVQA Specialist v1,False,
31637,316,count,How many large buildings are there?,how-many,building,4,0,0.43620002269744873,0.00-0.49,2-5,RSVQA Specialist v1,False,
31639,316,presence,Is a square residential building present?,present,building,no,yes,0.5485526919364929,0.50-0.74,n/a,RSVQA Specialist v1,False,
31642,316,count,What is the amount of small residential buildings?,amount-of,building,41,45,0.05356774851679802,0.00-0.49,21-50,RSVQA Specialist v1,False,
31643,316,count,What is the amount of small water areas?,amount-of,water,2,8,0.14089860022068024,0.00-0.49,2-5,RSVQA Specialist v1,False,
31647,316,count,What is the number of residential buildings?,number-of,building,50,32,0.05321051552891731,0.00-0.49,21-50,RSVQA Specialist v1,False,
31648,316,count,How many farmlands are there?,how-many,agriculture,15,44,0.05079929530620575,0.00-0.49,11-20,RSVQA Specialist v1,False,
31650,316,count,What is the amount of medium commercial buildings in the image?,amount-of,building,4,0,0.6851582527160645,0.50-0.74,2-5,RSVQA Specialist v1,False,
31651,316,count,What is the number of large water areas?,number-of,water,7,8,0.1774880290031433,0.00-0.49,6-10,RSVQA Specialist v1,False,
31653,316,comp,Are there more commercial buildings than water areas?,more-than,building vs water,yes,no,0.9538096189498901,0.90-1.00,n/a,RSVQA Specialist v1,False,
31654,316,count,What is the number of rectangular residential buildings?,number-of,building,14,23,0.03876485675573349,0.00-0.49,11-20,RSVQA Specialist v1,False,
31657,316,comp,Are there less commercial buildings than water areas?,less-than,building vs water,no,yes,0.9718837738037109,0.90-1.00,n/a,RSVQA Specialist v1,False,
31659,316,comp,Are there less commercial buildings than grass areas?,less-than,building vs grassland,no,yes,0.9833425283432007,0.90-1.00,n/a,RSVQA Specialist v1,False,
31663,316,comp,Is the number of buildings equal to the number of commercials?,equal-to,building,no,yes,0.6995508670806885,0.50-0.74,n/a,RSVQA Specialist v1,False,
31666,316,count,What is the amount of commercials?,amount-of,scene,4,1,0.656990647315979,0.50-0.74,2-5,RSVQA Specialist v1,False,
31668,316,count,What is the number of residential buildings at the bottom of a  road?,number-of,building,50,32,0.06698466092348099,0.00-0.49,21-50,RSVQA Specialist v1,False,
31671,316,count,What is the number of scrubs?,number-of,scrub,4,5,0.19313614070415497,0.00-0.49,2-5,RSVQA Specialist v1,False,
31675,316,count,How many large commercials are there?,how-many,scene,4,0,0.8371413350105286,0.75-0.89,2-5,RSVQA Specialist v1,False,
31677,316,count,What is the amount of small commercial buildings?,amount-of,building,43,1,0.464224636554718,0.00-0.49,21-50,RSVQA Specialist v1,False,
31683,316,count,What is the amount of medium water areas?,amount-of,water,4,2,0.15369762480258942,0.00-0.49,2-5,RSVQA Specialist v1,False,
31686,316,comp,Are there more commercial buildings than grass areas?,more-than,building vs grassland,yes,no,0.9919329285621643,0.90-1.00,n/a,RSVQA Specialist v1,False,
31692,316,count,How many medium buildings are there in the image?,how-many,building,15,8,0.08876614272594452,0.00-0.49,11-20,RSVQA Specialist v1,False,
31696,316,comp,Is the number of residential buildings equal to the number of commercials?,equal-to,building,no,yes,0.6738971471786499,0.50-0.74,n/a,RSVQA Specialist v1,False,
31704,316,count,What is the amount of rectangular grass areas at the top of a  building?,amount-of,grassland,3,14,0.07597827166318893,0.00-0.49,2-5,RSVQA Specialist v1,False,
31706,316,comp,Are there more roads than residential buildings on the right of a  water area?,more-than,road vs building,yes,no,0.549569845199585,0.50-0.74,n/a,RSVQA Specialist v1,False,
31707,316,count,How many water areas on the left of a  commercial building are there?,how-many,water,10,1,0.23268477618694305,0.00-0.49,6-10,RSVQA Specialist v1,False,
31711,317,rural_urban,Is it a rural or an urban area,rural-or-urban,scene,urban,rural,0.9999591112136841,0.90-1.00,n/a,RSVQA Specialist v1,False,
31714,317,count,What is the amount of medium commercial buildings?,amount-of,building,2,0,0.2980101406574249,0.00-0.49,2-5,RSVQA Specialist v1,False,
31715,317,count,What is the number of grass areas?,number-of,grassland,282,201+,0.7132654786109924,0.50-0.74,201+,RSVQA Specialist v1,False,
31719,317,count,What is the number of commercial buildings?,number-of,building,7,3,0.15059545636177063,0.00-0.49,6-10,RSVQA Specialist v1,False,
31720,317,count,What is the amount of water areas?,amount-of,water,133,33,0.045078251510858536,0.00-0.49,101-200,RSVQA Specialist v1,False,
31723,317,count,How many roads are there?,how-many,road,186,106,0.04772297292947769,0.00-0.49,101-200,RSVQA Specialist v1,False,
31725,317,count,How many residential buildings are there?,how-many,building,485,201+,0.9821957945823669,0.90-1.00,201+,RSVQA Specialist v1,False,
31728,317,count,How many buildings are there?,how-many,building,505,201+,0.9875916242599487,0.90-1.00,201+,RSVQA Specialist v1,False,
31731,317,presence,Is a large building present?,present,building,no,yes,0.8469266891479492,0.75-0.89,n/a,RSVQA Specialist v1,False,
31738,317,comp,Are there less roads than large grass areas?,less-than,road vs grassland,yes,no,0.5000646710395813,0.50-0.74,n/a,RSVQA Specialist v1,False,
31742,317,count,How many rectangular buildings are there?,how-many,building,302,201+,0.9540665149688721,0.90-1.00,201+,RSVQA Specialist v1,False,
31747,317,count,How many circular residential buildings are there?,how-many,building,6,1,0.24007272720336914,0.00-0.49,6-10,RSVQA Specialist v1,False,
31752,317,count,How many small buildings are there?,how-many,building,496,201+,0.9875762462615967,0.90-1.00,201+,RSVQA Specialist v1,False,
31768,317,count,What is the number of roads on the right of a  wood?,number-of,road,140,56,0.045413754880428314,0.00-0.49,101-200,RSVQA Specialist v1,False,
31769,317,presence,Is there a circular grass area?,is-there,grassland,no,yes,0.6740902066230774,0.50-0.74,n/a,RSVQA Specialist v1,False,
31770,317,count,What is the number of square buildings?,number-of,building,6,1,0.2824220359325409,0.00-0.49,6-10,RSVQA Specialist v1,False,
31775,317,count,How many circular grass areas are there?,how-many,grassland,163,0,0.7943055629730225,0.75-0.89,101-200,RSVQA Specialist v1,False,
31777,317,count,What is the number of large water areas?,number-of,water,25,5,0.14266382157802582,0.00-0.49,21-50,RSVQA Specialist v1,False,
31782,317,count,What is the number of water areas next to a  commercial building?,number-of,water,101,17,0.07965108752250671,0.00-0.49,101-200,RSVQA Specialist v1,False,
31785,317,count,What is the amount of farmlands?,amount-of,agriculture,7,15,0.09060738235712051,0.00-0.49,6-10,RSVQA Specialist v1,False,
31787,317,count,What is the amount of rectangular grass areas?,amount-of,grassland,15,27,0.07065355777740479,0.00-0.49,11-20,RSVQA Specialist v1,False,
31789,317,count,What is the number of small commercial buildings?,number-of,building,5,3,0.26238399744033813,0.00-0.49,2-5,RSVQA Specialist v1,False,
31795,317,count,How many forests are there?,how-many,forest,19,41,0.0453978069126606,0.00-0.49,11-20,RSVQA Specialist v1,False,
31796,317,count,What is the amount of roads at the top of a  commercial building?,amount-of,road,131,0,0.03740616515278816,0.00-0.49,101-200,RSVQA Specialist v1,False,
31805,317,count,What is the number of small grass areas?,number-of,grassland,36,17,0.09097523242235184,0.00-0.49,21-50,RSVQA Specialist v1,False,
31806,317,count,How many woods are there?,how-many,forest,2,24,0.052349913865327835,0.00-0.49,2-5,RSVQA Specialist v1,False,
31807,317,comp,Are there more water areas than medium residential buildings?,more-than,water vs building,yes,no,0.7801920771598816,0.75-0.89,n/a,RSVQA Specialist v1,False,
31814,318,count,How many roads are there?,how-many,road,244,201+,0.9115753173828125,0.90-1.00,201+,RSVQA Specialist v1,False,
31815,318,count,What is the amount of commercial buildings next to a  road?,amount-of,building,48,51,0.07111285626888275,0.00-0.49,21-50,RSVQA Specialist v1,False,
31817,318,count,What is the number of residential buildings?,number-of,building,828,201+,0.998540997505188,0.90-1.00,201+,RSVQA Specialist v1,False,
31818,318,count,How many water areas are there?,how-many,water,51,21,0.05582967773079872,0.00-0.49,51-100,RSVQA Specialist v1,False,
31822,318,count,What is the amount of commercial buildings?,amount-of,building,48,20,0.06599416583776474,0.00-0.49,21-50,RSVQA Specialist v1,False,
31823,318,presence,Is a square residential building present?,present,building,no,yes,0.9988179802894592,0.90-1.00,n/a,RSVQA Specialist v1,False,
31824,318,count,What is the amount of square water areas?,amount-of,water,1,2,0.3144807815551758,0.00-0.49,1,RSVQA Specialist v1,False,
31825,318,count,What is the number of grass areas?,number-of,grassland,125,201+,0.2007797807455063,0.00-0.49,101-200,RSVQA Specialist v1,False,
31827,318,count,What is the amount of residential areas?,amount-of,scene,1,2,0.24029622972011566,0.00-0.49,1,RSVQA Specialist v1,False,
31828,318,count,What is the amount of buildings?,amount-of,building,918,201+,0.9984342455863953,0.90-1.00,201+,RSVQA Specialist v1,False,
31829,318,count,What is the amount of farmlands?,amount-of,agriculture,5,9,0.13069693744182587,0.00-0.49,2-5,RSVQA Specialist v1,False,
31832,318,count,What is the number of medium water areas?,number-of,water,15,3,0.1253887563943863,0.00-0.49,11-20,RSVQA Specialist v1,False,
31833,318,count,What is the number of square commercial buildings next to a  water area?,number-of,building,1,0,0.365064799785614,0.00-0.49,1,RSVQA Specialist v1,False,
31835,318,count,What is the amount of small grass areas?,amount-of,grassland,31,15,0.08014622330665588,0.00-0.49,21-50,RSVQA Specialist v1,False,
31838,318,count,How many small water areas are there?,how-many,water,27,6,0.1028977781534195,0.00-0.49,21-50,RSVQA Specialist v1,False,
31839,318,presence,Is there a large residential building?,is-there,building,yes,no,0.6297993063926697,0.50-0.74,n/a,RSVQA Specialist v1,False,
31844,318,count,What is the amount of rectangular water areas on the right of a  commercial building in the image?,amount-of,water,18,15,0.08890349417924881,0.00-0.49,11-20,RSVQA Specialist v1,False,
31849,318,count,What is the amount of circular grass areas?,amount-of,grassland,0,1,0.5208722352981567,0.50-0.74,0,RSVQA Specialist v1,False,
31851,318,count,What is the number of large residential buildings?,number-of,building,1,0,0.6964123845100403,0.50-0.74,1,RSVQA Specialist v1,False,
31853,318,comp,Are there more grass areas than roads in the image?,more-than,grassland vs road,no,yes,0.785480260848999,0.75-0.89,n/a,RSVQA Specialist v1,False,
31855,318,count,How many forests are there?,how-many,forest,33,14,0.08193498104810715,0.00-0.49,21-50,RSVQA Specialist v1,False,
31864,318,count,What is the number of circular buildings?,number-of,building,1,6,0.17750713229179382,0.00-0.49,1,RSVQA Specialist v1,False,
31872,318,count,What is the amount of rectangular buildings?,amount-of,building,541,201+,0.9982243180274963,0.90-1.00,201+,RSVQA Specialist v1,False,
31879,318,count,What is the amount of rectangular residential buildings?,amount-of,building,475,201+,0.99806147813797,0.90-1.00,201+,RSVQA Specialist v1,False,
31883,318,count,What is the amount of medium residential buildings?,amount-of,building,5,10,0.14936238527297974,0.00-0.49,2-5,RSVQA Specialist v1,False,
31884,318,count,What is the number of circular commercial buildings?,number-of,building,1,0,0.9629124402999878,0.90-1.00,1,RSVQA Specialist v1,False,
31885,318,count,What is the amount of large grass areas?,amount-of,grassland,62,38,0.03751666843891144,0.00-0.49,51-100,RSVQA Specialist v1,False,
31896,318,count,How many square grass areas are there?,how-many,grassland,0,1,0.5033766627311707,0.50-0.74,0,RSVQA Specialist v1,False,
31897,318,comp,Are there less water areas than commercial buildings?,less-than,water vs building,no,yes,0.6082610487937927,0.50-0.74,n/a,RSVQA Specialist v1,False,
31898,318,count,How many small buildings are there?,how-many,building,908,201+,0.9980296492576599,0.90-1.00,201+,RSVQA Specialist v1,False,
31900,318,count,How many medium buildings are there?,how-many,building,9,201+,0.1105557531118393,0.00-0.49,6-10,RSVQA Specialist v1,False,
31901,318,count,How many circular residential buildings are there?,how-many,building,0,6,0.25452396273612976,0.00-0.49,0,RSVQA Specialist v1,False,
31911,319,rural_urban,Is it a rural or an urban area,rural-or-urban,scene,rural,urban,0.9988217949867249,0.90-1.00,n/a,RSVQA Specialist v1,False,
31917,319,count,What is the number of grass areas?,number-of,grassland,38,201+,0.22151152789592743,0.00-0.49,21-50,RSVQA Specialist v1,False,
31919,319,count,How many commercial buildings are there?,how-many,building,22,7,0.12829357385635376,0.00-0.49,21-50,RSVQA Specialist v1,False,
31920,319,count,How many water areas are there?,how-many,water,48,10,0.07862339913845062,0.00-0.49,21-50,RSVQA Specialist v1,False,
31921,319,count,What is the amount of forests?,amount-of,forest,32,23,0.055556491017341614,0.00-0.49,21-50,RSVQA Specialist v1,False,
31923,319,count,How many residential buildings are there?,how-many,building,416,201+,0.9826998710632324,0.90-1.00,201+,RSVQA Specialist v1,False,
31926,319,count,How many large buildings are there?,how-many,building,5,1,0.4329131841659546,0.00-0.49,2-5,RSVQA Specialist v1,False,
31929,319,count,What is the amount of farmlands?,amount-of,agriculture,152,48,0.07101132720708847,0.00-0.49,101-200,RSVQA Specialist v1,False,
31930,319,count,What is the amount of roads?,amount-of,road,56,69,0.0625714659690857,0.00-0.49,51-100,RSVQA Specialist v1,False,
31934,319,comp,Are there more roads than grass areas?,more-than,road vs grassland,yes,no,0.6399197578430176,0.50-0.74,n/a,RSVQA Specialist v1,False,
31939,319,comp,Are there more commercial buildings than circular farmlands?,more-than,building vs agriculture,yes,no,0.7945233583450317,0.75-0.89,n/a,RSVQA Specialist v1,False,
31941,319,count,What is the amount of buildings?,amount-of,building,444,201+,0.9922267198562622,0.90-1.00,201+,RSVQA Specialist v1,False,
31946,319,count,What is the number of rectangular farmlands?,number-of,agriculture,11,5,0.13510750234127045,0.00-0.49,11-20,RSVQA Specialist v1,False,
